roast_id,timestamp,tc,t1,t2,flow_gas,vac,drum_speed,vaf_close,vat_open,gas_pressure,air_speed,set_bf,set_vac,set_tt,set_vaf,set_vat
SYNTH_003_P10,2000-01-01 07:30:30,207.4,321.9,224.2,5.2,493.2,36.4,5.4,44.3,145.2,7.22,5.2,50.0,87.0,26.0,56.0
SYNTH_003_P10,2000-01-01 07:30:35,207.6,325.3,224.7,5.0,492.9,36.5,28.2,50.1,138.1,7.24,5.0,50.0,87.0,26.0,56.0
SYNTH_003_P10,2000-01-01 07:30:40,208.2,309.3,221.7,8.7,545.9,36.5,26.1,46.4,143.0,7.37,8.7,50.0,87.0,26.0,56.0
SYNTH_003_P10,2000-01-01 07:30:45,208.0,315.1,217.1,5.0,455.3,36.6,27.4,57.0,136.4,7.21,5.0,50.0,87.0,26.0,56.0
SYNTH_003_P10,2000-01-01 07:30:50,207.6,308.5,220.4,6.1,478.8,36.5,29.3,46.1,145.9,7.27,6.1,50.0,87.0,26.0,56.0
SYNTH_003_P10,2000-01-01 07:30:55,208.2,312.5,216.5,5.0,544.6,36.4,34.7,56.7,145.1,7.27,5.0,50.0,87.0,26.0,56.0
SYNTH_003_P10,2000-01-01 07:31:00,195.1,336.5,238.8,5.0,480.7,36.4,18.4,56.3,138.9,7.28,5.0,50.0,87.0,26.0,56.0
SYNTH_003_P10,2000-01-01 07:31:05,186.5,340.6,251.4,7.2,555.5,36.4,20.7,46.1,140.9,7.28,7.2,50.0,87.0,26.0,56.0
SYNTH_003_P10,2000-01-01 07:31:10,178.7,365.8,260.5,9.6,535.3,36.5,24.6,50.7,136.6,7.32,9.6,50.0,87.0,26.0,56.0
SYNTH_003_P10,2000-01-01 07:31:15,171.2,380.9,275.1,11.1,502.2,36.5,14.0,45.8,141.7,7.29,11.1,50.0,87.0,26.0,56.0
SYNTH_003_P10,2000-01-01 07:31:20,164.1,380.7,286.6,11.7,484.3,36.6,21.0,43.9,139.0,7.31,11.7,50.0,87.0,26.0,56.0
SYNTH_003_P10,2000-01-01 07:31:25,157.8,406.0,301.7,15.5,515.8,36.6,26.2,45.8,132.6,7.23,15.5,50.0,87.0,26.0,56.0
SYNTH_003_P10,2000-01-01 07:31:30,151.7,416.5,312.4,14.4,471.8,36.5,23.3,44.6,148.0,7.27,14.4,50.0,87.0,26.0,56.0
SYNTH_003_P10,2000-01-01 07:31:35,146.8,438.2,324.1,14.5,525.0,36.5,35.3,36.4,137.2,7.36,14.5,50.0,87.0,26.0,56.0
SYNTH_003_P10,2000-01-01 07:31:40,141.2,451.8,337.8,14.7,426.9,36.6,22.0,56.0,144.7,7.29,14.7,50.0,87.0,26.0,56.0
SYNTH_003_P10,2000-01-01 07:31:45,136.4,462.8,348.1,20.1,497.0,36.4,35.5,51.8,140.6,7.42,20.1,50.0,87.0,26.0,56.0
SYNTH_003_P10,2000-01-01 07:31:50,132.5,471.3,356.9,18.8,476.0,36.5,26.1,62.0,136.3,7.27,18.8,50.0,87.0,26.0,56.0
SYNTH_003_P10,2000-01-01 07:31:55,129.2,483.6,368.9,22.8,532.6,36.5,6.3,49.3,145.7,7.21,22.8,50.0,87.0,26.0,56.0
SYNTH_003_P10,2000-01-01 07:32:00,125.1,498.3,378.4,21.5,532.5,36.5,25.0,32.3,135.3,7.27,21.5,50.0,87.0,26.0,56.0
SYNTH_003_P10,2000-01-01 07:32:05,123.3,500.2,388.3,22.8,559.4,36.5,38.6,66.1,142.3,7.33,22.8,50.0,87.0,26.0,56.0
SYNTH_003_P10,2000-01-01 07:32:10,120.0,520.6,398.4,20.8,473.1,36.6,11.6,46.8,140.8,7.31,20.8,50.0,87.0,26.0,56.0
SYNTH_003_P10,2000-01-01 07:32:15,117.7,529.8,408.6,28.5,424.2,36.5,21.5,43.8,142.1,7.3,28.5,50.0,87.0,26.0,56.0
SYNTH_003_P10,2000-01-01 07:32:20,116.4,536.5,413.2,24.8,524.6,36.5,24.0,38.7,132.5,7.35,24.8,50.0,87.0,26.0,56.0
SYNTH_003_P10,2000-01-01 07:32:25,115.4,540.7,417.9,25.0,554.3,36.5,33.9,54.6,137.0,7.23,25.0,50.0,87.0,26.0,56.0
SYNTH_003_P10,2000-01-01 07:32:30,113.6,555.1,430.9,27.9,446.7,36.4,23.3,42.3,141.2,7.28,27.9,50.0,87.0,26.0,56.0
SYNTH_003_P10,2000-01-01 07:32:35,112.7,568.5,437.6,30.1,458.5,36.5,33.2,47.8,150.5,7.27,30.1,50.0,87.0,26.0,56.0
SYNTH_003_P10,2000-01-01 07:32:40,111.8,564.4,441.6,26.5,502.8,36.4,28.3,44.0,139.6,7.3,26.5,50.0,87.0,26.0,56.0
SYNTH_003_P10,2000-01-01 07:32:45,111.9,578.2,455.1,30.3,552.0,36.5,24.1,55.9,132.9,7.23,30.3,50.0,87.0,26.0,56.0
SYNTH_003_P10,2000-01-01 07:32:50,112.1,597.4,460.6,31.9,564.2,36.4,29.8,42.0,139.3,7.25,31.9,50.0,87.0,26.0,56.0
SYNTH_003_P10,2000-01-01 07:32:55,111.4,597.2,463.3,26.0,548.5,36.6,34.5,51.9,131.2,7.36,26.0,50.0,87.0,26.0,56.0
SYNTH_003_P10,2000-01-01 07:33:00,112.4,595.7,465.1,31.1,494.1,36.5,32.1,29.1,146.3,7.23,31.1,50.0,87.0,26.0,56.0
SYNTH_003_P10,2000-01-01 07:33:05,113.6,590.6,469.4,29.8,460.1,36.5,43.7,41.3,142.9,7.63,29.8,50.0,87.0,26.0,56.0
SYNTH_003_P10,2000-01-01 07:33:10,113.2,614.4,475.5,28.9,539.4,36.4,27.8,49.9,143.4,7.6,28.9,50.0,87.0,26.0,56.0
SYNTH_003_P10,2000-01-01 07:33:15,114.6,613.0,479.1,29.4,532.1,36.5,31.5,49.1,136.9,7.58,29.4,50.0,87.0,26.0,56.0
SYNTH_003_P10,2000-01-01 07:33:20,115.7,619.8,487.2,35.4,524.6,36.4,27.0,27.4,135.4,7.6,35.4,50.0,87.0,26.0,56.0
SYNTH_003_P10,2000-01-01 07:33:25,117.1,631.6,497.3,30.7,480.5,36.5,4.9,46.9,142.0,7.61,30.7,50.0,87.0,26.0,56.0
SYNTH_003_P10,2000-01-01 07:33:30,119.3,636.7,499.4,37.4,599.2,36.6,14.9,46.9,145.7,7.54,37.4,50.0,87.0,26.0,56.0
SYNTH_003_P10,2000-01-01 07:33:35,120.5,646.9,509.9,34.1,441.6,36.4,25.0,52.6,143.3,7.54,34.1,50.0,87.0,26.0,56.0
SYNTH_003_P10,2000-01-01 07:33:40,122.7,652.7,513.8,32.7,536.5,36.5,20.9,36.5,140.5,7.61,32.7,50.0,87.0,26.0,56.0
SYNTH_003_P10,2000-01-01 07:33:45,124.7,659.2,518.6,37.4,470.6,36.5,22.8,52.8,145.4,7.54,37.4,50.0,87.0,26.0,56.0
SYNTH_003_P10,2000-01-01 07:33:50,127.3,665.5,523.3,35.1,508.3,36.6,30.2,45.6,144.3,7.55,35.1,50.0,87.0,26.0,56.0
SYNTH_003_P10,2000-01-01 07:33:55,129.5,658.4,524.8,35.7,492.8,36.6,21.2,35.7,136.8,7.53,35.7,50.0,87.0,26.0,56.0
SYNTH_003_P10,2000-01-01 07:34:00,132.3,665.6,529.0,36.1,542.5,36.5,26.1,51.4,140.3,7.62,36.1,50.0,87.0,26.0,56.0
SYNTH_003_P10,2000-01-01 07:34:05,134.3,671.5,536.3,36.3,446.6,36.6,18.6,52.9,143.6,7.56,36.3,50.0,87.0,26.0,56.0
SYNTH_003_P10,2000-01-01 07:34:10,137.5,682.7,539.1,36.0,510.6,36.5,33.1,32.9,151.0,7.58,36.0,50.0,87.0,26.0,56.0
SYNTH_003_P10,2000-01-01 07:34:15,140.4,683.0,544.3,39.6,470.6,36.4,23.3,43.9,132.3,7.61,39.6,50.0,87.0,26.0,56.0
SYNTH_003_P10,2000-01-01 07:34:20,143.3,693.5,552.5,37.9,528.7,36.4,26.1,47.7,138.2,7.56,37.9,50.0,87.0,26.0,56.0
SYNTH_003_P10,2000-01-01 07:34:25,146.2,696.2,555.2,38.9,434.3,36.4,33.2,66.3,136.9,7.57,38.9,50.0,87.0,26.0,56.0
SYNTH_003_P10,2000-01-01 07:34:30,148.9,703.5,555.9,41.3,408.0,36.5,26.6,40.6,132.8,7.6,41.3,50.0,87.0,26.0,56.0
SYNTH_003_P10,2000-01-01 07:34:35,152.2,707.6,561.4,38.8,421.3,36.5,20.5,56.2,144.4,7.61,38.8,50.0,87.0,26.0,56.0
SYNTH_003_P10,2000-01-01 07:34:40,155.7,714.4,568.1,39.3,486.6,36.6,15.2,45.7,138.8,7.52,39.3,50.0,87.0,26.0,56.0
SYNTH_003_P10,2000-01-01 07:34:45,159.7,712.0,569.1,39.0,510.5,36.5,29.9,43.7,132.5,7.6,39.0,50.0,87.0,26.0,56.0
SYNTH_003_P10,2000-01-01 07:34:50,162.9,707.6,569.5,41.8,497.9,36.5,23.0,36.1,143.2,7.6,41.8,50.0,87.0,26.0,56.0
SYNTH_003_P10,2000-01-01 07:34:55,166.2,713.3,568.5,39.3,520.5,36.5,25.8,50.0,141.6,7.59,39.3,50.0,87.0,26.0,56.0
SYNTH_003_P10,2000-01-01 07:35:00,168.8,714.5,571.7,39.0,496.6,36.5,16.5,56.5,140.1,7.55,39.0,50.0,87.0,26.0,56.0
SYNTH_003_P10,2000-01-01 07:35:05,173.0,720.7,575.6,42.0,502.8,36.6,22.8,51.9,148.1,7.54,42.0,50.0,87.0,26.0,56.0
SYNTH_003_P10,2000-01-01 07:35:10,176.3,718.4,577.0,38.6,465.2,36.5,16.9,41.5,135.6,7.28,38.6,50.0,87.0,26.0,56.0
SYNTH_003_P10,2000-01-01 07:35:15,179.4,724.8,576.6,40.8,498.2,36.5,23.6,65.2,133.2,7.31,40.8,50.0,87.0,26.0,56.0
SYNTH_003_P10,2000-01-01 07:35:20,183.8,726.8,576.9,44.0,569.5,36.5,16.8,36.1,145.7,7.3,44.0,50.0,87.0,26.0,56.0
SYNTH_003_P10,2000-01-01 07:35:25,187.5,729.7,582.5,42.5,479.1,36.5,20.8,39.9,135.6,7.3,42.5,50.0,87.0,26.0,56.0
SYNTH_003_P10,2000-01-01 07:35:30,190.9,731.0,581.8,40.8,547.5,36.5,29.4,37.6,139.0,7.27,40.8,50.0,87.0,26.0,56.0
SYNTH_003_P10,2000-01-01 07:35:35,194.9,730.7,584.9,43.2,517.6,36.5,43.5,51.1,136.4,7.35,43.2,50.0,87.0,26.0,56.0
SYNTH_003_P10,2000-01-01 07:35:40,197.9,736.9,585.7,42.3,561.2,36.5,13.1,45.5,136.1,7.22,42.3,50.0,87.0,26.0,56.0
SYNTH_003_P10,2000-01-01 07:35:45,201.9,736.8,589.0,43.1,524.4,36.5,32.1,58.3,135.8,7.31,43.1,50.0,87.0,26.0,56.0
SYNTH_003_P10,2000-01-01 07:35:50,205.2,738.2,589.7,41.8,514.5,36.5,27.6,56.9,137.9,7.28,41.8,50.0,87.0,26.0,56.0
SYNTH_003_P10,2000-01-01 07:35:55,201.8,735.9,588.8,43.6,552.6,36.6,25.4,63.2,140.0,7.22,43.6,50.0,87.0,26.0,56.0
SYNTH_003_P10,2000-01-01 07:36:00,198.7,728.6,586.7,42.3,528.0,36.6,25.7,44.3,142.3,7.2,42.3,50.0,87.0,26.0,56.0
SYNTH_003_P10,2000-01-01 07:36:05,195.2,731.7,587.3,43.3,507.3,36.7,23.7,43.3,141.1,7.15,43.3,50.0,87.0,26.0,56.0
SYNTH_003_P10,2000-01-01 07:36:10,191.6,734.9,586.5,40.8,523.6,36.6,22.4,49.6,135.8,7.12,40.8,50.0,87.0,26.0,56.0
SYNTH_003_P10,2000-01-01 07:36:15,188.0,724.8,586.3,42.3,543.3,36.5,26.2,49.9,140.1,7.19,42.3,50.0,87.0,26.0,56.0
SYNTH_003_P10,2000-01-01 07:36:20,183.8,732.6,586.7,43.2,506.6,36.6,23.3,52.7,142.0,7.14,43.2,50.0,87.0,26.0,56.0
SYNTH_003_P10,2000-01-01 07:36:25,180.9,727.3,586.1,44.9,487.9,36.7,17.2,48.3,145.4,7.08,44.9,50.0,87.0,26.0,56.0
SYNTH_003_P10,2000-01-01 07:36:30,177.8,743.1,589.1,43.4,516.3,36.6,28.4,38.8,140.4,7.07,43.4,50.0,87.0,26.0,56.0
SYNTH_003_P10,2000-01-01 07:36:35,174.2,743.3,590.9,44.9,476.4,36.7,31.7,47.1,142.5,7.04,44.9,50.0,87.0,26.0,56.0
SYNTH_004_P10,2000-01-01 08:15:00,204.1,316.5,224.0,5.0,478.8,36.5,29.1,44.9,147.1,6.21,5.0,50.0,87.0,26.0,56.0
SYNTH_004_P10,2000-01-01 08:15:05,204.3,311.8,221.8,5.0,465.1,36.5,27.2,50.8,137.8,6.22,5.0,50.0,87.0,26.0,56.0
SYNTH_004_P10,2000-01-01 08:15:10,204.6,309.5,219.3,5.0,498.9,36.5,22.9,47.9,131.1,6.26,5.0,50.0,87.0,26.0,56.0
SYNTH_004_P10,2000-01-01 08:15:15,204.4,320.7,221.3,6.7,478.0,36.5,33.8,53.6,134.0,6.34,6.7,50.0,87.0,26.0,56.0
SYNTH_004_P10,2000-01-01 08:15:20,204.7,320.1,221.3,5.8,507.0,36.6,23.9,35.7,127.9,6.28,5.8,50.0,87.0,26.0,56.0
SYNTH_004_P10,2000-01-01 08:15:25,204.5,314.4,220.1,5.0,526.6,36.5,20.9,55.5,144.0,6.23,5.0,50.0,87.0,26.0,56.0
SYNTH_004_P10,2000-01-01 08:15:30,204.6,313.0,221.9,5.0,509.0,36.5,26.1,44.4,139.9,6.2,5.0,50.0,87.0,26.0,56.0
SYNTH_004_P10,2000-01-01 08:15:35,204.8,310.6,226.8,5.0,567.5,36.4,22.6,37.4,132.8,6.18,5.0,50.0,87.0,26.0,56.0
SYNTH_004_P10,2000-01-01 08:15:40,204.8,329.6,224.2,5.0,521.6,36.5,21.7,48.4,134.4,6.22,5.0,50.0,87.0,26.0,56.0
SYNTH_004_P10,2000-01-01 08:15:45,205.2,319.9,219.9,5.0,540.4,36.5,31.9,37.5,139.2,6.36,5.0,50.0,87.0,26.0,56.0
SYNTH_004_P10,2000-01-01 08:15:50,193.4,331.8,235.7,5.0,487.3,36.5,16.9,36.2,138.2,6.3,5.0,50.0,87.0,26.0,56.0
SYNTH_004_P10,2000-01-01 08:15:55,184.7,343.8,250.7,6.2,465.2,36.6,25.4,62.4,142.7,6.3,6.2,50.0,87.0,26.0,56.0
SYNTH_004_P10,2000-01-01 08:16:00,175.9,360.0,262.7,6.7,539.3,36.5,19.7,59.1,144.6,6.28,6.7,50.0,87.0,26.0,56.0
SYNTH_004_P10,2000-01-01 08:16:05,169.0,371.2,276.5,9.6,559.7,36.4,5.9,62.4,142.3,6.26,9.6,50.0,87.0,26.0,56.0
SYNTH_004_P10,2000-01-01 08:16:10,161.8,395.8,293.1,9.3,490.7,36.5,15.0,53.1,144.9,6.24,9.3,50.0,87.0,26.0,56.0
SYNTH_004_P10,2000-01-01 08:16:15,155.1,410.0,303.1,11.0,512.5,36.5,12.6,48.6,139.4,6.23,11.0,50.0,87.0,26.0,56.0
SYNTH_004_P10,2000-01-01 08:16:20,149.6,434.3,319.6,12.7,491.4,36.6,18.7,55.7,140.9,6.26,12.7,50.0,87.0,26.0,56.0
SYNTH_004_P10,2000-01-01 08:16:25,143.9,437.8,331.8,15.5,503.9,36.5,26.2,49.9,140.9,6.27,15.5,50.0,87.0,26.0,56.0
SYNTH_004_P10,2000-01-01 08:16:30,138.4,447.6,339.0,13.3,515.2,36.5,22.4,48.9,139.8,6.23,13.3,50.0,87.0,26.0,56.0
SYNTH_004_P10,2000-01-01 08:16:35,134.4,468.3,350.3,17.6,514.3,36.5,31.3,46.2,139.8,6.24,17.6,50.0,87.0,26.0,56.0
SYNTH_004_P10,2000-01-01 08:16:40,130.0,476.7,360.4,14.6,495.7,36.5,34.9,51.3,138.8,6.21,14.6,50.0,87.0,26.0,56.0
SYNTH_004_P10,2000-01-01 08:16:45,126.0,481.1,368.6,14.9,438.4,36.5,29.4,45.9,137.6,6.26,14.9,50.0,87.0,26.0,56.0
SYNTH_004_P10,2000-01-01 08:16:50,122.1,493.0,379.9,18.2,499.3,36.6,16.7,42.7,143.0,6.3,18.2,50.0,87.0,26.0,56.0
SYNTH_004_P10,2000-01-01 08:16:55,118.4,503.4,384.8,18.2,581.8,36.6,11.6,54.9,143.9,6.21,18.2,50.0,87.0,26.0,56.0
SYNTH_004_P10,2000-01-01 08:17:00,115.8,519.9,395.7,22.5,554.8,36.4,28.2,51.8,143.6,6.3,22.5,50.0,87.0,26.0,56.0
SYNTH_004_P10,2000-01-01 08:17:05,113.2,520.9,400.3,21.6,507.6,36.5,23.5,40.5,147.0,6.35,21.6,50.0,87.0,26.0,56.0
SYNTH_004_P10,2000-01-01 08:17:10,110.6,531.7,407.2,22.7,470.8,36.5,30.1,45.1,129.8,6.22,22.7,50.0,87.0,26.0,56.0
SYNTH_004_P10,2000-01-01 08:17:15,109.2,531.1,411.7,22.2,501.8,36.5,35.9,50.5,141.8,6.18,22.2,50.0,87.0,26.0,56.0
SYNTH_004_P10,2000-01-01 08:17:20,107.2,540.8,416.2,24.3,553.1,36.5,26.9,51.1,134.7,6.25,24.3,50.0,87.0,26.0,56.0
SYNTH_004_P10,2000-01-01 08:17:25,105.6,553.7,429.8,23.4,521.7,36.6,29.2,55.9,143.4,6.24,23.4,50.0,87.0,26.0,56.0
SYNTH_004_P10,2000-01-01 08:17:30,104.2,556.1,436.7,26.1,507.4,36.4,12.8,62.1,147.7,6.23,26.1,50.0,87.0,26.0,56.0
SYNTH_004_P10,2000-01-01 08:17:35,104.0,567.7,445.5,26.7,527.8,36.5,29.9,59.8,148.8,6.24,26.7,50.0,87.0,26.0,56.0
SYNTH_004_P10,2000-01-01 08:17:40,103.4,578.5,449.6,29.0,451.8,36.5,20.7,58.2,134.8,6.21,29.0,50.0,87.0,26.0,56.0
SYNTH_004_P10,2000-01-01 08:17:45,102.1,585.2,455.2,29.2,520.9,36.5,27.4,59.4,144.9,6.28,29.2,50.0,87.0,26.0,56.0
SYNTH_004_P10,2000-01-01 08:17:50,102.2,594.3,459.2,28.8,489.7,36.5,25.9,46.8,136.3,6.26,28.8,50.0,87.0,26.0,56.0
SYNTH_004_P10,2000-01-01 08:17:55,102.5,589.0,464.7,28.3,456.9,36.5,30.8,62.5,145.2,6.56,28.3,50.0,87.0,26.0,56.0
SYNTH_004_P10,2000-01-01 08:18:00,102.3,608.1,473.9,25.7,500.5,36.5,37.5,60.6,138.9,6.57,25.7,50.0,87.0,26.0,56.0
SYNTH_004_P10,2000-01-01 08:18:05,102.8,603.5,476.1,26.2,509.0,36.6,33.0,55.2,146.4,6.52,26.2,50.0,87.0,26.0,56.0
SYNTH_004_P10,2000-01-01 08:18:10,102.9,614.9,484.5,30.8,483.7,36.6,24.6,62.1,136.9,6.48,30.8,50.0,87.0,26.0,56.0
SYNTH_004_P10,2000-01-01 08:18:15,104.1,624.9,487.4,28.3,521.2,36.4,31.5,52.9,137.3,6.49,28.3,50.0,87.0,26.0,56.0
SYNTH_004_P10,2000-01-01 08:18:20,104.8,620.0,495.9,30.3,508.1,36.5,25.0,65.5,133.9,6.54,30.3,50.0,87.0,26.0,56.0
SYNTH_004_P10,2000-01-01 08:18:25,105.5,638.2,501.6,29.5,562.8,36.5,20.2,49.4,135.5,6.55,29.5,50.0,87.0,26.0,56.0
SYNTH_004_P10,2000-01-01 08:18:30,107.0,641.2,507.0,31.3,475.4,36.5,27.3,45.8,137.4,6.58,31.3,50.0,87.0,26.0,56.0
SYNTH_004_P10,2000-01-01 08:18:35,108.0,649.1,514.5,33.5,413.9,36.5,21.4,53.4,142.5,6.54,33.5,50.0,87.0,26.0,56.0
SYNTH_004_P10,2000-01-01 08:18:40,109.5,652.5,518.4,33.3,532.1,36.4,26.9,34.2,137.8,6.57,33.3,50.0,87.0,26.0,56.0
SYNTH_004_P10,2000-01-01 08:18:45,111.3,661.6,523.7,32.0,502.3,36.5,29.8,47.1,139.3,6.5,32.0,50.0,87.0,26.0,56.0
SYNTH_004_P10,2000-01-01 08:18:50,113.7,665.9,524.5,34.8,553.4,36.5,19.4,39.1,140.0,6.54,34.8,50.0,87.0,26.0,56.0
SYNTH_004_P10,2000-01-01 08:18:55,115.5,667.2,527.7,36.3,476.0,36.6,31.6,56.5,140.2,6.56,36.3,50.0,87.0,26.0,56.0
SYNTH_004_P10,2000-01-01 08:19:00,116.7,675.1,536.3,35.1,565.0,36.5,26.7,61.9,136.6,6.52,35.1,50.0,87.0,26.0,56.0
SYNTH_004_P10,2000-01-01 08:19:05,118.9,677.4,541.0,34.3,561.8,36.5,29.2,73.6,128.3,6.63,34.3,50.0,87.0,26.0,56.0
SYNTH_004_P10,2000-01-01 08:19:10,121.3,688.4,538.7,34.9,513.4,36.5,20.0,51.2,149.7,6.54,34.9,50.0,87.0,26.0,56.0
SYNTH_004_P10,2000-01-01 08:19:15,123.0,672.3,539.5,29.9,480.5,36.5,24.7,38.5,141.6,6.56,29.9,50.0,87.0,26.0,56.0
SYNTH_004_P10,2000-01-01 08:19:20,125.7,684.2,542.1,34.6,492.4,36.5,26.9,31.1,137.1,6.58,34.6,50.0,87.0,26.0,56.0
SYNTH_004_P10,2000-01-01 08:19:25,128.1,697.1,552.0,37.7,451.4,36.5,35.9,44.1,143.5,6.56,37.7,50.0,87.0,26.0,56.0
SYNTH_004_P10,2000-01-01 08:19:30,130.3,706.5,552.6,36.5,498.6,36.5,30.0,47.1,145.2,6.54,36.5,50.0,87.0,26.0,56.0
SYNTH_004_P10,2000-01-01 08:19:35,132.7,698.7,558.3,37.8,529.6,36.5,18.5,46.7,145.7,6.52,37.8,50.0,87.0,26.0,56.0
SYNTH_004_P10,2000-01-01 08:19:40,136.3,699.6,560.0,38.1,463.0,36.4,24.3,47.3,138.8,6.54,38.1,50.0,87.0,26.0,56.0
SYNTH_004_P10,2000-01-01 08:19:45,138.9,707.9,562.2,38.2,509.4,36.5,27.1,48.9,141.6,6.55,38.2,50.0,87.0,26.0,56.0
SYNTH_004_P10,2000-01-01 08:19:50,141.3,703.1,559.3,32.7,528.1,36.6,28.8,44.8,143.7,6.56,32.7,50.0,87.0,26.0,56.0
SYNTH_004_P10,2000-01-01 08:19:55,144.0,702.6,561.4,38.4,479.5,36.5,17.9,49.6,132.7,6.61,38.4,50.0,87.0,26.0,56.0
SYNTH_004_P10,2000-01-01 08:20:00,147.2,706.2,564.9,38.9,449.9,36.4,27.7,48.5,147.8,6.21,38.9,50.0,87.0,26.0,56.0
SYNTH_004_P10,2000-01-01 08:20:05,149.6,719.8,569.3,41.1,548.8,36.5,17.0,61.8,142.8,6.26,41.1,50.0,87.0,26.0,56.0
SYNTH_004_P10,2000-01-01 08:20:10,152.0,720.5,571.4,40.5,506.3,36.5,21.3,44.7,146.8,6.27,40.5,50.0,87.0,26.0,56.0
SYNTH_004_P10,2000-01-01 08:20:15,155.2,718.7,574.5,39.7,495.4,36.4,13.5,61.6,148.5,6.22,39.7,50.0,87.0,26.0,56.0
SYNTH_004_P10,2000-01-01 08:20:20,158.3,731.1,580.0,39.2,468.7,36.5,27.7,34.1,138.8,6.23,39.2,50.0,87.0,26.0,56.0
SYNTH_004_P10,2000-01-01 08:20:25,161.3,734.5,581.4,40.1,493.1,36.5,9.5,51.5,143.2,6.14,40.1,50.0,87.0,26.0,56.0
SYNTH_004_P10,2000-01-01 08:20:30,164.0,736.4,585.1,33.4,531.8,36.5,30.6,39.6,144.9,6.19,33.4,50.0,87.0,26.0,56.0
SYNTH_004_P10,2000-01-01 08:20:35,167.4,742.2,589.1,39.1,526.9,36.5,8.7,53.0,148.5,6.31,39.1,50.0,87.0,26.0,56.0
SYNTH_004_P10,2000-01-01 08:20:40,169.8,738.7,590.1,35.5,474.0,36.5,33.0,66.7,143.2,6.24,35.5,50.0,87.0,26.0,56.0
SYNTH_004_P10,2000-01-01 08:20:45,172.6,743.3,594.2,41.4,466.7,36.5,26.4,42.8,132.8,6.28,41.4,50.0,87.0,26.0,56.0
SYNTH_004_P10,2000-01-01 08:20:50,175.7,744.3,592.8,40.4,503.9,36.5,22.2,49.4,134.2,6.26,40.4,50.0,87.0,26.0,56.0
SYNTH_004_P10,2000-01-01 08:20:55,178.8,738.0,595.0,44.1,460.3,36.5,20.1,50.6,142.7,6.3,44.1,50.0,87.0,26.0,56.0
SYNTH_004_P10,2000-01-01 08:21:00,182.3,745.0,599.1,43.9,529.6,36.6,38.7,44.4,141.5,6.23,43.9,50.0,87.0,26.0,56.0
SYNTH_004_P10,2000-01-01 08:21:05,185.0,751.7,598.3,43.0,435.1,36.5,15.1,51.7,145.6,6.26,43.0,50.0,87.0,26.0,56.0
SYNTH_004_P10,2000-01-01 08:21:10,187.3,755.0,595.9,43.6,472.3,36.4,16.5,34.7,138.6,6.23,43.6,50.0,87.0,26.0,56.0
SYNTH_004_P10,2000-01-01 08:21:15,190.7,749.1,597.1,39.0,508.7,36.4,19.3,53.0,137.5,6.23,39.0,50.0,87.0,26.0,56.0
SYNTH_004_P10,2000-01-01 08:21:20,193.1,741.6,595.2,41.4,456.8,36.5,24.2,65.2,144.8,6.24,41.4,50.0,87.0,26.0,56.0
SYNTH_004_P10,2000-01-01 08:21:25,196.9,745.2,595.2,40.3,511.2,36.5,18.5,55.3,137.5,6.22,40.3,50.0,87.0,26.0,56.0
SYNTH_004_P10,2000-01-01 08:21:30,199.3,737.3,595.6,40.8,509.6,36.5,30.3,61.2,138.4,6.23,40.8,50.0,87.0,26.0,56.0
SYNTH_004_P10,2000-01-01 08:21:35,202.3,761.8,603.5,36.7,542.8,36.5,44.2,53.3,139.5,6.27,36.7,50.0,87.0,26.0,56.0
SYNTH_004_P10,2000-01-01 08:21:40,204.8,748.7,603.2,40.3,458.2,36.4,21.1,44.8,144.4,6.23,40.3,50.0,87.0,26.0,56.0
SYNTH_004_P10,2000-01-01 08:21:45,201.1,756.1,602.6,40.4,483.6,36.4,17.2,55.0,140.8,6.25,40.4,50.0,87.0,26.0,56.0
SYNTH_004_P10,2000-01-01 08:21:50,198.7,768.3,606.3,41.5,545.6,36.4,34.2,50.2,139.0,6.32,41.5,50.0,87.0,26.0,56.0
SYNTH_004_P10,2000-01-01 08:21:55,195.0,757.7,607.8,38.7,520.9,36.4,36.0,44.2,136.1,6.26,38.7,50.0,87.0,26.0,56.0
SYNTH_004_P10,2000-01-01 08:22:00,191.2,763.0,607.9,41.4,492.9,36.3,21.9,52.7,142.8,6.26,41.4,50.0,87.0,26.0,56.0
SYNTH_004_P10,2000-01-01 08:22:05,187.8,757.9,607.9,40.6,576.9,36.3,36.3,42.2,140.9,6.23,40.6,50.0,87.0,26.0,56.0
SYNTH_004_P10,2000-01-01 08:22:10,184.6,760.8,604.3,41.2,457.4,36.2,23.4,53.5,144.0,6.18,41.2,50.0,87.0,26.0,56.0
SYNTH_004_P10,2000-01-01 08:22:15,181.2,764.8,609.2,39.5,541.3,36.3,27.0,38.7,134.7,6.25,39.5,50.0,87.0,26.0,56.0
SYNTH_004_P10,2000-01-01 08:22:20,177.9,761.4,609.5,39.9,503.2,36.3,26.4,48.9,136.4,6.33,39.9,50.0,87.0,26.0,56.0
SYNTH_004_P10,2000-01-01 08:22:25,174.1,757.5,609.7,42.9,607.4,36.3,26.4,50.7,138.0,6.29,42.9,50.0,87.0,26.0,56.0
SYNTH_005_P10,2000-01-01 09:00:00,203.7,309.1,219.9,5.6,560.7,36.4,26.4,39.5,137.1,6.54,5.6,50.0,87.0,26.0,56.0
